name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
Mahindra Scorpio BSIV,2019,50000,10000,Diesel,Individual,Manual,First Owner
Renault KWID RXT,2016,15000,40000,Petrol,Individual,Manual,First Owner
Mahindra Scorpio LX,2013,22500,120000,Diesel,Individual,Manual,First Owner
Maruti Esteem AX,1997,3950,70000,Petrol,Individual,Automatic,First Owner
Ford Figo 1.5D Trend MT,2017,27250,40000,Diesel,Individual,Manual,First Owner
Honda Amaze V Diesel BSIV,2018,42249.95,20000,Diesel,Individual,Manual,First Owner
Skoda Rapid 1.5 TDI Ambition,2016,35000,93000,Diesel,Individual,Manual,First Owner
Toyota Etios VD,2016,32500,159000,Diesel,Individual,Manual,First Owner
Ford Ecosport 1.5 DV5 MT Titanium,2014,26250,75000,Diesel,Individual,Manual,Second Owner
Ford Fiesta Classic 1.4 SXI Duratorq,2006,5500,101100,Diesel,Individual,Manual,Third Owner
Tata Indica Vista Aqua 1.3 Quadrajet BSIV,2011,9000,66000,Diesel,Individual,Manual,First Owner
Hyundai i10 Era,2012,14000,30000,Petrol,Individual,Manual,Second Owner
Renault KWID 1.0 RXT Optional,2019,20000,10000,Petrol,Individual,Manual,First Owner
Mahindra XUV500 W8 4WD,2012,31250,126000,Diesel,Individual,Manual,Second Owner
Volkswagen Vento 1.5 TDI Highline,2015,26750,70000,Diesel,Individual,Manual,First Owner
Maruti Swift VDI Optional,2017,22999.95,50000,Diesel,Individual,Manual,First Owner
Mahindra Bolero DI,2010,15000,100000,Diesel,Individual,Manual,First Owner
Honda Civic 1.8 V AT,2007,14000,60000,Petrol,Individual,Automatic,First Owner
Honda Mobilio V i VTEC,2014,25000,70000,Petrol,Individual,Manual,First Owner
Hyundai Creta 1.6 SX,2019,60000,1200,Petrol,Individual,Manual,First Owner
Renault KWID RXT,2016,15000,40000,Petrol,Individual,Manual,First Owner
Tata Manza ELAN Quadrajet BS IV,2011,9000,80000,Diesel,Individual,Manual,Third Owner
Hyundai i10 Sportz AT,2011,9000,134444,Petrol,Individual,Automatic,Second Owner
Maruti Alto LXi,2009,3900,120000,Petrol,Individual,Manual,Second Owner
Nissan Micra Diesel XV Premium,2011,8000,120000,Diesel,Individual,Manual,First Owner
Mahindra Scorpio VLX 2WD AIRBAG BSIV,2014,30000,238000,Diesel,Individual,Manual,First Owner
Maruti Wagon R LXI Minor,2008,5500,100000,Petrol,Individual,Manual,Second Owner
Mahindra Bolero SLX 4WD BSIII,2011,22500,110000,Diesel,Individual,Manual,Second Owner
Mahindra Scorpio S9 BSIV,2019,67500,35000,Diesel,Individual,Manual,First Owner
Honda City 1.3 DX,2003,6000,165000,Petrol,Individual,Manual,Second Owner
Honda BR-V i-DTEC VX MT,2018,52000,42000,Diesel,Individual,Manual,First Owner
Hyundai Grand i10 CRDi Sportz,2014,19500,70000,Diesel,Individual,Manual,Second Owner
Tata Nano Lx BSIII,2011,3250,60000,Petrol,Individual,Manual,Second Owner
Volkswagen Polo Diesel Highline 1.2L,2013,16000,115000,Diesel,Individual,Manual,Third Owner
Volkswagen Ameo 1.5 TDI Highline,2017,36000,70000,Diesel,Individual,Manual,First Owner
Maruti Swift ZXI ABS,2007,11000,80000,Petrol,Individual,Manual,Second Owner
Maruti Wagon R LXI BS IV,2011,11250,65000,Petrol,Dealer,Manual,First Owner
Tata Manza Aura (ABS) Quadrajet BS IV,2010,10000,150000,Diesel,Individual,Manual,Second Owner
Toyota Etios GD,2015,21749.95,75000,Diesel,Dealer,Manual,Second Owner
Ford Figo Diesel Titanium,2012,15000,63700,Diesel,Individual,Manual,First Owner
Honda Amaze VX i-DTEC,2018,35000,74800,Diesel,Individual,Manual,First Owner
Ford Endeavour 2.5L 4X2 MT,2009,25000,105000,Diesel,Individual,Manual,Second Owner
Renault Duster 85PS Diesel RxE,2016,25000,40000,Diesel,Individual,Manual,First Owner
Maruti Ritz LDi,2016,20000,90000,Diesel,Individual,Manual,Second Owner
Toyota Corolla Altis D-4D J,2015,41250,75000,Diesel,Dealer,Manual,Second Owner
Maruti Swift Dzire VDI,2018,36000,15000,Diesel,Individual,Manual,First Owner
Maruti 800 AC Uniq,2009,5500,30000,Petrol,Individual,Manual,Second Owner
Mahindra Scorpio VLX 2WD AIRBAG BSIV,2014,30000,100000,Diesel,Individual,Manual,Second Owner
Mahindra Scorpio VLX 2WD AT BSIV,2009,13750,155000,Diesel,Individual,Automatic,Third Owner
Land Rover Range Rover Evoque 2.2L Dynamic,2012,117450,149000,Diesel,Individual,Automatic,Second Owner
Hyundai i20 1.4 Sportz,2017,37000,60000,Diesel,Individual,Manual,First Owner
Maruti Baleno Alpha 1.3,2017,40000,90000,Diesel,Individual,Manual,First Owner
Hyundai Verna CRDi 1.6 SX Option,2019,55000,100000,Diesel,Individual,Manual,First Owner
BMW X1 sDrive20d,2012,37500,100000,Diesel,Individual,Automatic,Second Owner
Maruti Alto K10 2010-2014 VXI,2012,10000,90000,Petrol,Individual,Manual,Second Owner
Tata Spacio SA 6 Seater,2009,10500,75000,Diesel,Individual,Manual,First Owner
Maruti Swift VDI BSIV,2009,13500,120000,Diesel,Individual,Manual,Second Owner
Toyota Etios 1.4 VXD,2016,31500,90000,Diesel,Individual,Manual,Second Owner
Hyundai Xcent 1.2 Kappa S,2015,18750,55000,Petrol,Individual,Manual,First Owner
Mahindra Xylo D2,2010,15000,70000,Diesel,Individual,Manual,First Owner
Mahindra Bolero Power Plus SLX,2016,29000,95000,Diesel,Individual,Manual,Second Owner
Hyundai Verna 1.4 CRDi,2014,27500,50000,Diesel,Individual,Manual,First Owner
Maruti Ciaz ZDi Plus SHVS,2016,37500,50000,Diesel,Individual,Manual,First Owner
Maruti Omni E MPI STD BS IV,2014,12500,60516,Petrol,Individual,Manual,First Owner
Hyundai Verna 1.6 SX,2012,21749.95,235000,Diesel,Individual,Manual,Second Owner
Mercedes-Benz E-Class 280 CDI,2007,45000,76731,Diesel,Dealer,Automatic,First Owner
Maruti Swift ZDI,2016,34250,64000,Diesel,Dealer,Manual,First Owner
Maruti Swift VDI BSIV,2014,27000,65000,Diesel,Dealer,Manual,First Owner
Honda City i-VTEC CVT ZX,2018,58250,13000,Petrol,Dealer,Automatic,Test Drive Car
Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,30500,77000,Diesel,Dealer,Manual,First Owner
Hyundai EON Era,2011,12749.95,24000,Petrol,Dealer,Manual,First Owner
Nissan Micra Active XV,2014,14000,63840,Petrol,Dealer,Manual,First Owner
Tata Tiago 1.2 Revotron XT,2017,18500,25000,Petrol,Individual,Manual,First Owner
Tata New Safari DICOR 2.2 EX 4x2,2011,22999.95,76400,Diesel,Individual,Manual,Second Owner
Maruti Zen LX,1998,2100,70000,Petrol,Individual,Manual,Third Owner
Maruti Zen LX,1998,2100,70000,Petrol,Individual,Manual,Third Owner
Fiat Linea Active (Diesel),2011,9500,80000,Diesel,Individual,Manual,Third Owner
Fiat Punto 1.4 Emotion,2010,8250,100000,Petrol,Individual,Manual,Fourth & Above Owner
Ford EcoSport 1.5 Diesel Trend Plus BSIV,2017,35500,40000,Diesel,Individual,Manual,First Owner
Hyundai Creta 1.6 SX Option,2018,60000,15000,Petrol,Individual,Manual,First Owner
Maruti Zen Estilo LXI BS IV,2011,11499.95,70000,Petrol,Individual,Manual,First Owner
Renault KWID RXT,2018,15500,15000,Petrol,Individual,Manual,First Owner
Maruti Wagon R VXI BS IV,2015,16000,40000,Petrol,Individual,Manual,First Owner
Maruti 800 AC,2006,5000,54000,Petrol,Individual,Manual,First Owner
Hyundai Verna CRDi,2009,8000,90000,Diesel,Individual,Manual,First Owner
Maruti 800 AC BSIII,2007,3000,52000,Petrol,Individual,Manual,First Owner
Tata Indigo LS,2012,5000,200000,Diesel,Individual,Manual,Third Owner
Chevrolet Beat Diesel LT,2016,17500,35000,Diesel,Individual,Manual,Second Owner
Renault Duster 110PS Diesel RxZ AWD,2017,35000,60000,Diesel,Individual,Manual,First Owner
Maruti Alto K10 VXI,2017,15000,31489,Petrol,Individual,Manual,First Owner
Hyundai i20 1.4 Asta Option,2018,41500,40000,Diesel,Individual,Manual,First Owner
Mahindra Quanto C6,2013,11000,110000,Diesel,Individual,Manual,First Owner
Tata Indigo LX Dicor,2009,6500,50000,Diesel,Individual,Manual,First Owner
Hyundai i20 1.2 Magna,2012,16500,44000,Petrol,Individual,Manual,First Owner
Honda City 1.5 S MT,2010,12749.95,90000,Petrol,Individual,Manual,Second Owner
Hyundai Verna 1.6 SX VTVT (O),2014,30000,50000,Petrol,Individual,Manual,Second Owner
Hyundai i10 Magna,2012,10500,50000,Petrol,Individual,Manual,First Owner
Maruti Zen Estilo 1.1 LXI BSIII,2007,6000,81366,Petrol,Individual,Manual,First Owner
Maruti Esteem Vxi - BSIII,2006,4750,110000,Petrol,Individual,Manual,First Owner
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006,11499.95,300000,Diesel,Individual,Manual,First Owner
Hyundai Verna Transform VTVT,2010,11499.95,70000,Petrol,Individual,Manual,First Owner
Hyundai i20 Magna Optional 1.4 CRDi,2013,20000,100000,Diesel,Individual,Manual,First Owner
Maruti Gypsy King Hard Top Ambulance BSIV,2005,15000,70000,Petrol,Individual,Manual,Second Owner
Ford Figo Diesel Celebration Edition,2013,15000,50000,Diesel,Individual,Manual,First Owner
Ford Fiesta 1.4 SXi TDCi,2009,4000,180000,Diesel,Individual,Manual,Second Owner
Maruti 800 AC,2008,4000,50000,Petrol,Individual,Manual,Second Owner
Maruti Esteem Vxi,2007,5000,90000,Petrol,Individual,Manual,Second Owner
Tata Indica Vista Quadrajet LS,2012,15000,110000,Diesel,Individual,Manual,First Owner
Maruti Baleno Zeta Automatic,2018,35000,26000,Petrol,Individual,Automatic,First Owner
Maruti Vitara Brezza ZDi Plus,2016,48750,65000,Diesel,Individual,Manual,First Owner
Chevrolet Captiva LT,2009,25000,130000,Diesel,Individual,Manual,First Owner
Renault Duster 85PS Diesel RxL Optional,2013,27500,75000,Diesel,Individual,Manual,Second Owner
Nissan Terrano XV Premium 110 PS,2014,27500,110000,Diesel,Individual,Manual,Second Owner
Maruti Alto K10 2010-2014 VXI,2014,12000,50000,Petrol,Individual,Manual,First Owner
Maruti 800 Std,1997,2500,80000,Petrol,Individual,Manual,Second Owner
Tata Indica Vista Aura 1.2 Safire,2009,6000,80000,Petrol,Individual,Manual,Second Owner
Maruti Alto 800 LXI,2013,45000,60000,Petrol,Individual,Manual,Second Owner
Honda City 1.5 V MT,2009,12500,90000,Petrol,Individual,Manual,Second Owner
Renault KWID 1.0 RXT Optional,2017,14000,36000,Petrol,Individual,Manual,First Owner
Tata Indica Vista Terra Quadrajet 1.3L BS IV,2010,4250,87000,Diesel,Individual,Manual,First Owner
Tata Indica Vista Terra 1.4 TDI,2011,4500,80000,Diesel,Individual,Manual,First Owner
Chevrolet Enjoy TCDi LT 8 Seater,2015,25000,50000,Diesel,Individual,Manual,First Owner
Maruti 800 Std,2013,10000,60000,Petrol,Individual,Manual,First Owner
Renault KWID RXT,2015,12500,50000,Petrol,Individual,Manual,First Owner
Maruti Swift Dzire VDI,2014,9250,40000,Diesel,Individual,Manual,Third Owner
Hyundai i10 Magna 1.1,2008,5000,60000,Petrol,Individual,Manual,Second Owner
Toyota Etios VXD,2015,30500,55000,Diesel,Individual,Manual,First Owner
Mahindra Quanto C8,2012,14500,80000,Diesel,Individual,Manual,First Owner
Mahindra Xylo E9,2012,15000,295000,Diesel,Individual,Manual,First Owner
Hyundai EON Era Plus,2015,11250,80000,Petrol,Individual,Manual,First Owner
Maruti Alto K10 VXI,2017,16000,50000,Petrol,Individual,Manual,Second Owner
Tata Indigo CR4,2012,6750,158000,Diesel,Individual,Manual,Third Owner
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2006,20000,400000,Diesel,Individual,Manual,Third Owner
Maruti Wagon R VXI BS IV,2016,20000,25000,Petrol,Individual,Manual,First Owner
Hyundai i20 Active 1.2 S,2017,28500,35000,Petrol,Individual,Manual,First Owner
Maruti Ignis 1.2 Zeta BSIV,2018,25000,12000,Petrol,Individual,Manual,First Owner
Maruti Omni MPI STD BSIV,2015,6500,70000,Petrol,Individual,Manual,First Owner
Tata Tiago 1.2 Revotron XZ,2018,18000,4000,Petrol,Individual,Manual,First Owner
Ford Figo Aspire 1.2 Ti-VCT Trend,2017,26500,10832,Petrol,Dealer,Manual,First Owner
Hyundai i10 Era,2009,12500,50000,Petrol,Individual,Manual,First Owner
Nissan Sunny XL,2016,30000,19495,Petrol,Dealer,Manual,First Owner
Renault Duster 85PS Diesel RxL Plus,2013,28500,62668,Diesel,Dealer,Manual,First Owner
Mahindra XUV500 W6 2WD,2013,42500,85710,Diesel,Dealer,Manual,First Owner
Ford Figo Diesel EXI,2011,12500,55130,Diesel,Dealer,Manual,Second Owner
Ford Ecosport 1.5 DV5 MT Titanium,2014,29000,63356,Diesel,Dealer,Manual,Second Owner
Toyota Fortuner 3.0 Diesel,2012,84000,129627,Diesel,Dealer,Manual,First Owner
Chevrolet Spark 1.0 LT,2010,9000,15000,Petrol,Individual,Manual,First Owner
Tata Tiago 1.2 Revotron XE,2017,15000,50000,Petrol,Individual,Manual,First Owner
Toyota Etios Liva VX,2012,13450,70000,Petrol,Individual,Manual,Second Owner
Maruti Alto K10 VXI,2018,11599.95,20000,Petrol,Individual,Manual,First Owner
Chevrolet Beat LS,2011,7500,60000,Petrol,Individual,Manual,Third Owner
Hyundai Grand i10 Asta Option,2017,24750,5000,Petrol,Individual,Manual,First Owner
Maruti Ciaz VXi,2014,35000,15000,Petrol,Individual,Manual,First Owner
Datsun GO Plus T BSIV,2018,20000,4400,Petrol,Individual,Manual,Second Owner
Mahindra Xylo H4,2019,29950,15000,Diesel,Individual,Manual,Third Owner
Renault Duster 85PS Diesel RxL Optional,2013,21050,45000,Diesel,Individual,Manual,First Owner
Ford EcoSport 1.5 Diesel Trend BSIV,2018,42050,1000,Diesel,Individual,Manual,First Owner
Hyundai i10 Magna 1.1L,2014,14750,38500,Petrol,Individual,Manual,First Owner
Hyundai i10 Sportz,2011,11000,25000,Petrol,Individual,Manual,First Owner
Ford Classic 1.4 Duratorq LXI,2013,12500,35000,Diesel,Individual,Manual,First Owner
Toyota Fortuner 3.0 Diesel,2009,55000,110000,Diesel,Individual,Manual,Second Owner
Hyundai Verna 1.6 VTVT,2012,15000,40000,Petrol,Individual,Manual,First Owner
Chevrolet Aveo U-VA 1.2,2007,4000,110000,Petrol,Individual,Manual,Second Owner
Chevrolet Beat Diesel LT,2013,10750,20000,Diesel,Individual,Manual,Third Owner
Hyundai EON Magna Plus,2012,12250,14987,Petrol,Dealer,Manual,First Owner
Ford EcoSport 1.5 TDCi Titanium BSIV,2016,32500,25061,Diesel,Dealer,Manual,First Owner
Ford Ecosport 1.5 Diesel Titanium,2017,38000,42494,Diesel,Dealer,Manual,First Owner
Honda Amaze S i-Dtech,2014,19750,44875,Diesel,Dealer,Manual,First Owner
Ford Figo Diesel EXI,2014,14000,89741,Diesel,Dealer,Manual,Second Owner
Honda Jazz 1.5 S i DTEC,2016,24750,65000,Diesel,Dealer,Manual,First Owner
Honda Jazz 1.5 VX i DTEC,2016,26250,35000,Diesel,Dealer,Manual,First Owner
Toyota Innova 2.5 GX 8 STR BSIV,2009,21000,347089,Diesel,Dealer,Manual,First Owner
Tata New Safari DICOR 2.2 VX 4x2,2010,10500,34500,Diesel,Individual,Manual,First Owner
Hyundai i20 Active 1.2 S,2018,32500,30000,Petrol,Individual,Manual,First Owner
BMW 3 Series 320d Luxury Line,2018,115000,39000,Diesel,Individual,Automatic,First Owner
Ford Freestyle Titanium Plus Diesel BSIV,2019,26250,16000,Diesel,Individual,Manual,First Owner
Maruti Wagon R LXI CNG,2010,9750,80000,CNG,Individual,Manual,Second Owner
Maruti Ertiga SHVS VDI,2016,32500,60000,Diesel,Individual,Manual,First Owner
Mahindra TUV 300 T6 Plus,2015,27000,110000,Diesel,Individual,Manual,First Owner
Maruti Alto 800 LXI,2014,9000,61000,Petrol,Individual,Manual,First Owner
Mahindra Bolero Power Plus ZLX,2017,37500,29000,Diesel,Individual,Manual,First Owner
Maruti Ertiga SHVS ZDI Plus,2018,49000,50000,Diesel,Individual,Manual,First Owner
Fiat Grande Punto EVO 90HP 1.3 Sport,2014,12500,90000,Diesel,Individual,Manual,First Owner
Hyundai Grand i10 1.2 Kappa Sportz AT,2018,27500,35000,Petrol,Individual,Automatic,First Owner
Volkswagen Vento 1.6 Highline,2015,25499.95,43000,Petrol,Individual,Manual,Second Owner
Maruti Alto K10 LXI,2017,16000,50000,Petrol,Individual,Manual,First Owner
Hyundai EON D Lite,2016,13750,25000,Petrol,Individual,Manual,First Owner
Mahindra XUV500 W8 2WD,2013,27500,222252,Diesel,Individual,Manual,First Owner
Maruti Wagon R VXI Minor,2009,7250,50000,Petrol,Individual,Manual,Second Owner
Fiat Grande Punto Emotion 90Hp,2013,12500,80000,Diesel,Individual,Manual,First Owner
Hyundai Verna 1.6 SX,2012,26000,35000,Diesel,Individual,Manual,First Owner
Maruti Alto LXi,2007,4750,85000,Petrol,Individual,Manual,Second Owner
Toyota Innova 2.5 V Diesel 7-seater,2011,36250,110000,Diesel,Individual,Manual,Third Owner
Maruti 800 AC,2006,2750,70000,Petrol,Individual,Manual,Second Owner
Honda City i DTEC VX,2014,30000,100000,Diesel,Individual,Manual,First Owner
Volkswagen Vento New Diesel Highline,2013,16500,120000,Diesel,Individual,Manual,Second Owner
Maruti Swift Dzire VDI,2015,23500,89000,Diesel,Individual,Manual,First Owner
Maruti Swift ZDi,2013,18250,120000,Diesel,Individual,Manual,First Owner
Hyundai EON Magna Plus,2013,12500,40000,Petrol,Individual,Manual,Second Owner
Maruti Wagon R VXI BS IV,2017,21500,17000,Petrol,Individual,Manual,First Owner
Maruti Swift VDI,2013,20000,125000,Diesel,Individual,Manual,Second Owner
Maruti Swift Dzire ZXI,2015,30750,110000,Petrol,Individual,Manual,Second Owner
Ford Figo Diesel Titanium,2011,7500,120000,Diesel,Individual,Manual,Second Owner
Ford Figo Diesel ZXI,2014,12000,90000,Diesel,Individual,Manual,First Owner
Mahindra Scorpio S10 7 Seater,2014,40000,90000,Diesel,Individual,Manual,First Owner
Hyundai EON LPG Magna Plus,2015,12000,110000,LPG,Individual,Manual,First Owner
Ford Ecosport 1.5 DV5 MT Titanium,2014,30000,87000,Diesel,Individual,Manual,Second Owner
Mahindra Scorpio LX,2014,40000,15000,Diesel,Individual,Manual,First Owner
Hyundai EON 1.0 Kappa Magna Plus,2015,8000,70000,Petrol,Individual,Manual,First Owner
Ford Fiesta Classic 1.6 Duratec CLXI,2012,17500,38000,Petrol,Individual,Manual,First Owner
Honda City 1.5 V MT,2011,15000,64000,Petrol,Individual,Manual,Second Owner
Tata Sumo Gold EX BSIII,2015,19950,55250,Diesel,Individual,Manual,First Owner
Mahindra Bolero DI,2011,15000,110000,Diesel,Individual,Manual,First Owner
Maruti A-Star AT VXI,2012,7500,70000,Petrol,Individual,Automatic,First Owner
Chevrolet Cruze LTZ,2010,16000,60000,Diesel,Individual,Manual,Third Owner
Tata Hexa XM,2018,64000,17000,Diesel,Individual,Manual,First Owner
Renault KWID 1.0 RXT Optional,2017,15000,13000,Petrol,Individual,Manual,Second Owner
Nissan Terrano XL Plus ICC WT20 SE,2016,50000,60000,Diesel,Individual,Manual,First Owner
Mitsubishi Pajero Sport 4X4,2012,54500,120000,Diesel,Individual,Manual,Second Owner
Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,22500,97000,Diesel,Individual,Manual,Second Owner
Tata Indica GLS BS IV,2007,3000,130000,Petrol,Individual,Manual,Second Owner
Maruti Swift Dzire ZXI,2013,25000,50000,Petrol,Individual,Manual,First Owner
Tata Indigo CR4,2012,10000,120000,Diesel,Individual,Manual,Second Owner
Ford Ecosport 1.5 DV5 MT Titanium,2015,32500,68000,Diesel,Individual,Manual,First Owner
Maruti Alto LXi,2006,3000,100000,Petrol,Individual,Manual,Second Owner
Maruti Ertiga VDI,2013,12549.95,80000,Diesel,Individual,Manual,First Owner
Hyundai Accent Executive CNG,2012,9250,67000,CNG,Dealer,Manual,Second Owner
Maruti Alto K10 VXI,2015,7750,60000,Petrol,Individual,Manual,First Owner
Maruti Swift VXI,2019,30000,5000,Petrol,Individual,Manual,First Owner
Renault KWID RXE,2016,15000,20000,Petrol,Individual,Manual,First Owner
Hyundai Creta 1.6 E Plus,2018,42500,12500,Petrol,Individual,Manual,First Owner
Maruti Eeco CNG 5 Seater AC BSIV,2019,23500,4000,CNG,Individual,Manual,First Owner
Ford Figo 1.2P Titanium MT,2019,30000,25000,Petrol,Individual,Manual,First Owner
Toyota Innova 2.5 G (Diesel) 7 Seater,2013,35000,70000,Diesel,Individual,Manual,Second Owner
Maruti Wagon R LXI DUO BSIII,2007,3500,162000,LPG,Individual,Manual,First Owner
Toyota Fortuner 3.0 Diesel,2010,62500,205000,Diesel,Individual,Manual,Second Owner
Audi A6 2.8 FSI,2008,32500,70000,Petrol,Individual,Automatic,Third Owner
Hyundai Xcent 1.2 CRDi S,2018,22500,70000,Diesel,Individual,Manual,Second Owner
Mahindra XUV500 W8 2WD,2014,37500,100000,Diesel,Individual,Manual,Second Owner
Toyota Innova 2.5 G (Diesel) 7 Seater,2013,38750,70000,Diesel,Individual,Manual,Second Owner
Hyundai Santa Fe 4X4,2011,40000,220000,Diesel,Individual,Manual,First Owner
Honda Amaze E i-Vtech,2015,18000,80000,Petrol,Individual,Manual,Second Owner
Toyota Corolla Altis Diesel D4DG,2010,12500,120000,Diesel,Individual,Manual,First Owner
Jeep Compass 2.0 Longitude Option BSIV,2017,74500,22038,Diesel,Individual,Manual,First Owner
Nissan Terrano XL 110 PS,2013,30000,80000,Diesel,Individual,Manual,First Owner
Maruti Alto LX,2010,6000,90000,Petrol,Individual,Manual,First Owner
Tata New Safari DICOR 2.2 EX 4x2,2012,16000,140000,Diesel,Individual,Manual,Second Owner
